,Date,Tm,Home_Away,Opp,W/L
16,"Apr 25, 2022",COL,@,PHI,0
17,"Apr 26, 2022",COL,@,PHI,0
18,"Apr 27, 2022",COL,@,PHI,0
19,"Apr 28, 2022",COL,@,PHI,0
20,"Apr 29, 2022",COL,Home,CIN,1
21,"Apr 30, 2022",COL,Home,CIN,1
22,"May 1, 2022",COL,Home,CIN,1
23,"May 3, 2022",COL,Home,WSN,0
24,"May 4, 2022",COL,Home,WSN,1
25,"May 5, 2022",COL,Home,WSN,1
26,"May 6, 2022",COL,@,ARI,0
27,"May 7, 2022",COL,@,ARI,1
28,"May 8, 2022",COL,@,ARI,0
29,"May 9, 2022",COL,@,SFN,0
30,"May 10, 2022",COL,@,SFN,0
31,"May 11, 2022",COL,@,SFN,0
32,"May 13, 2022",COL,Home,KCR,0
33,"May 14, 2022",COL,Home,KCR,1
34,"May 15, 2022",COL,Home,KCR,0
35,"May 16, 2022",COL,Home,SFN,0
36,"May 17, 2022",COL,Home,SFN,0
37,"May 18, 2022",COL,Home,SFN,1
38,"May 21, 2022",COL,Home,NYN,0
39,"May 21, 2022",COL,Home,NYN,1
40,"May 22, 2022",COL,Home,NYN,0
41,"May 23, 2022",COL,@,PIT,0
42,"May 24, 2022",COL,@,PIT,1
43,"May 25, 2022",COL,@,PIT,0
44,"May 26, 2022",COL,@,WSN,0
45,"May 28, 2022",COL,@,WSN,0
46,"May 28, 2022",COL,@,WSN,1
47,"May 29, 2022",COL,@,WSN,0
48,"May 30, 2022",COL,Home,MIA,1
49,"Jun 1, 2022",COL,Home,MIA,0
50,"Jun 1, 2022",COL,Home,MIA,1
51,"Jun 2, 2022",COL,Home,ATL,0
52,"Jun 3, 2022",COL,Home,ATL,0
53,"Jun 4, 2022",COL,Home,ATL,0
54,"Jun 5, 2022",COL,Home,ATL,0
55,"Jun 7, 2022",COL,@,SFN,1
56,"Jun 8, 2022",COL,@,SFN,0
57,"Jun 9, 2022",COL,@,SFN,1
58,"Jun 10, 2022",COL,@,SDN,0
59,"Jun 11, 2022",COL,@,SDN,0
60,"Jun 11, 2022",COL,@,SDN,1
61,"Jun 12, 2022",COL,@,SDN,1
62,"Jun 14, 2022",COL,Home,CLE,0
63,"Jun 15, 2022",COL,Home,CLE,0
64,"Jun 16, 2022",COL,Home,CLE,0
65,"Jun 17, 2022",COL,Home,SDN,1
66,"Jun 18, 2022",COL,Home,SDN,1
67,"Jun 19, 2022",COL,Home,SDN,1
68,"Jun 21, 2022",COL,@,MIA,0
69,"Jun 22, 2022",COL,@,MIA,0
70,"Jun 23, 2022",COL,@,MIA,0
71,"Jun 24, 2022",COL,@,MIN,1
72,"Jun 25, 2022",COL,@,MIN,0
73,"Jun 26, 2022",COL,@,MIN,0
74,"Jun 27, 2022",COL,Home,LAN,1
75,"Jun 28, 2022",COL,Home,LAN,1
76,"Jun 29, 2022",COL,Home,LAN,0
77,"Jul 1, 2022",COL,Home,ARI,0
78,"Jul 2, 2022",COL,Home,ARI,1
79,"Jul 3, 2022",COL,Home,ARI,1
80,"Jul 4, 2022",COL,@,LAN,0
81,"Jul 5, 2022",COL,@,LAN,0
82,"Jul 6, 2022",COL,@,LAN,0
83,"Jul 7, 2022",COL,@,ARI,1
84,"Jul 8, 2022",COL,@,ARI,1
85,"Jul 9, 2022",COL,@,ARI,0
86,"Jul 10, 2022",COL,@,ARI,1
87,"Jul 11, 2022",COL,Home,SDN,0
88,"Jul 12, 2022",COL,Home,SDN,1
89,"Jul 13, 2022",COL,Home,SDN,1
90,"Jul 14, 2022",COL,Home,SDN,1
91,"Jul 15, 2022",COL,Home,PIT,1
92,"Jul 16, 2022",COL,Home,PIT,1
93,"Jul 17, 2022",COL,Home,PIT,0
94,"Jul 22, 2022",COL,@,MIL,0
95,"Jul 23, 2022",COL,@,MIL,0
96,"Jul 24, 2022",COL,@,MIL,0
97,"Jul 25, 2022",COL,@,MIL,1
98,"Jul 26, 2022",COL,Home,CHA,0
99,"Jul 27, 2022",COL,Home,CHA,1
100,"Jul 28, 2022",COL,Home,LAN,0
101,"Jul 29, 2022",COL,Home,LAN,0
102,"Jul 30, 2022",COL,Home,LAN,1
103,"Jul 31, 2022",COL,Home,LAN,0
104,"Aug 1, 2022",COL,@,SDN,0
105,"Aug 2, 2022",COL,@,SDN,0
106,"Aug 2, 2022",COL,@,SDN,0
107,"Aug 3, 2022",COL,@,SDN,0
108,"Aug 4, 2022",COL,@,SDN,1
109,"Aug 5, 2022",COL,@,ARI,0
110,"Aug 6, 2022",COL,@,ARI,1
111,"Aug 7, 2022",COL,@,ARI,0
112,"Aug 9, 2022",COL,Home,SLN,1
113,"Aug 10, 2022",COL,Home,SLN,0
114,"Aug 11, 2022",COL,Home,SLN,1
115,"Aug 12, 2022",COL,Home,ARI,1
116,"Aug 13, 2022",COL,Home,ARI,0
117,"Aug 14, 2022",COL,Home,ARI,0
118,"Aug 16, 2022",COL,@,SLN,0
119,"Aug 17, 2022",COL,@,SLN,0
120,"Aug 18, 2022",COL,@,SLN,0
121,"Aug 19, 2022",COL,Home,SFN,1
122,"Aug 20, 2022",COL,Home,SFN,1
123,"Aug 21, 2022",COL,Home,SFN,0
124,"Aug 23, 2022",COL,Home,TEX,1
125,"Aug 24, 2022",COL,Home,TEX,0
126,"Aug 25, 2022",COL,@,NYN,0
127,"Aug 26, 2022",COL,@,NYN,0
128,"Aug 27, 2022",COL,@,NYN,0
129,"Aug 28, 2022",COL,@,NYN,1
130,"Aug 30, 2022",COL,@,ATL,1
131,"Aug 31, 2022",COL,@,ATL,0
132,"Sep 1, 2022",COL,@,ATL,0
133,"Sep 2, 2022",COL,@,CIN,0
134,"Sep 4, 2022",COL,@,CIN,1
135,"Sep 4, 2022",COL,@,CIN,0
136,"Sep 5, 2022",COL,Home,MIL,0
137,"Sep 6, 2022",COL,Home,MIL,1
138,"Sep 7, 2022",COL,Home,MIL,1
139,"Sep 9, 2022",COL,Home,ARI,1
140,"Sep 10, 2022",COL,Home,ARI,1
141,"Sep 11, 2022",COL,Home,ARI,0
142,"Sep 13, 2022",COL,@,CHA,0
143,"Sep 14, 2022",COL,@,CHA,1
144,"Sep 16, 2022",COL,@,CHN,0
145,"Sep 17, 2022",COL,@,CHN,1
146,"Sep 18, 2022",COL,@,CHN,1
147,"Sep 19, 2022",COL,Home,SFN,0
148,"Sep 20, 2022",COL,Home,SFN,0
149,"Sep 21, 2022",COL,Home,SFN,0
150,"Sep 22, 2022",COL,Home,SFN,0
151,"Sep 23, 2022",COL,Home,SDN,1
152,"Sep 24, 2022",COL,Home,SDN,0
153,"Sep 25, 2022",COL,Home,SDN,0
154,"Sep 27, 2022",COL,@,SFN,0
155,"Sep 28, 2022",COL,@,SFN,0
156,"Sep 29, 2022",COL,@,SFN,0
157,"Sep 30, 2022",COL,@,LAN,0
158,"Oct 1, 2022",COL,@,LAN,0
159,"Oct 2, 2022",COL,@,LAN,1
160,"Oct 3, 2022",COL,@,LAN,1
161,"Oct 4, 2022",COL,@,LAN,1
162,"Oct 5, 2022",COL,@,LAN,0
1,"Apr 8, 2022",TEX,@,TOR,0
2,"Apr 9, 2022",TEX,@,TOR,0
3,"Apr 10, 2022",TEX,@,TOR,1
4,"Apr 11, 2022",TEX,Home,COL,0
5,"Apr 12, 2022",TEX,Home,COL,0
6,"Apr 14, 2022",TEX,Home,LAA,1
7,"Apr 15, 2022",TEX,Home,LAA,0
8,"Apr 16, 2022",TEX,Home,LAA,0
9,"Apr 17, 2022",TEX,Home,LAA,0
10,"Apr 19, 2022",TEX,@,SEA,0
11,"Apr 20, 2022",TEX,@,SEA,0
12,"Apr 21, 2022",TEX,@,SEA,1
13,"Apr 22, 2022",TEX,@,OAK,1
14,"Apr 23, 2022",TEX,@,OAK,1
15,"Apr 24, 2022",TEX,@,OAK,0
16,"Apr 25, 2022",TEX,Home,HOU,1
17,"Apr 26, 2022",TEX,Home,HOU,0
18,"Apr 27, 2022",TEX,Home,HOU,0
19,"Apr 28, 2022",TEX,Home,HOU,0
20,"Apr 29, 2022",TEX,Home,ATL,0
21,"Apr 30, 2022",TEX,Home,ATL,1
22,"May 1, 2022",TEX,Home,ATL,1
23,"May 3, 2022",TEX,@,PHI,1
24,"May 4, 2022",TEX,@,PHI,1
25,"May 8, 2022",TEX,@,NYA,0
26,"May 8, 2022",TEX,@,NYA,1
27,"May 9, 2022",TEX,@,NYA,0
28,"May 10, 2022",TEX,Home,KCR,1
29,"May 11, 2022",TEX,Home,KCR,0
30,"May 12, 2022",TEX,Home,KCR,1
31,"May 13, 2022",TEX,Home,BOS,0
32,"May 14, 2022",TEX,Home,BOS,0
33,"May 15, 2022",TEX,Home,BOS,1
34,"May 16, 2022",TEX,Home,LAA,1
35,"May 17, 2022",TEX,Home,LAA,1
36,"May 18, 2022",TEX,Home,LAA,1
37,"May 19, 2022",TEX,@,HOU,0
38,"May 20, 2022",TEX,@,HOU,1
39,"May 21, 2022",TEX,@,HOU,0
40,"May 22, 2022",TEX,@,HOU,0
41,"May 24, 2022",TEX,@,LAA,0
42,"May 25, 2022",TEX,@,LAA,1
43,"May 26, 2022",TEX,@,OAK,1
44,"May 27, 2022",TEX,@,OAK,1
45,"May 28, 2022",TEX,@,OAK,1
46,"May 29, 2022",TEX,@,OAK,0
47,"May 30, 2022",TEX,Home,TBA,1
48,"May 31, 2022",TEX,Home,TBA,1
49,"Jun 1, 2022",TEX,Home,TBA,0
50,"Jun 2, 2022",TEX,Home,TBA,0
51,"Jun 3, 2022",TEX,Home,SEA,0
52,"Jun 4, 2022",TEX,Home,SEA,1
53,"Jun 5, 2022",TEX,Home,SEA,0
54,"Jun 7, 2022",TEX,@,CLE,0
55,"Jun 7, 2022",TEX,@,CLE,1
56,"Jun 8, 2022",TEX,@,CLE,0
57,"Jun 10, 2022",TEX,@,CHA,0
58,"Jun 11, 2022",TEX,@,CHA,1
59,"Jun 12, 2022",TEX,@,CHA,1
60,"Jun 13, 2022",TEX,Home,HOU,1
61,"Jun 14, 2022",TEX,Home,HOU,0
62,"Jun 15, 2022",TEX,Home,HOU,0
63,"Jun 16, 2022",TEX,@,DET,1
64,"Jun 17, 2022",TEX,@,DET,1
65,"Jun 18, 2022",TEX,@,DET,0
66,"Jun 19, 2022",TEX,@,DET,0
67,"Jun 21, 2022",TEX,Home,PHI,1
68,"Jun 22, 2022",TEX,Home,PHI,1
69,"Jun 24, 2022",TEX,Home,WSN,0
70,"Jun 25, 2022",TEX,Home,WSN,1
71,"Jun 26, 2022",TEX,Home,WSN,0
72,"Jun 27, 2022",TEX,@,KCR,1
73,"Jun 28, 2022",TEX,@,KCR,1
74,"Jun 29, 2022",TEX,@,KCR,0
75,"Jul 1, 2022",TEX,@,NYN,0
76,"Jul 2, 2022",TEX,@,NYN,1
77,"Jul 3, 2022",TEX,@,NYN,0
78,"Jul 4, 2022",TEX,@,BAL,0
79,"Jul 5, 2022",TEX,@,BAL,0
80,"Jul 6, 2022",TEX,@,BAL,0
81,"Jul 8, 2022",TEX,Home,MIN,1
82,"Jul 9, 2022",TEX,Home,MIN,1
83,"Jul 10, 2022",TEX,Home,MIN,0
84,"Jul 11, 2022",TEX,Home,OAK,1
85,"Jul 12, 2022",TEX,Home,OAK,0
86,"Jul 13, 2022",TEX,Home,OAK,1
87,"Jul 14, 2022",TEX,Home,SEA,0
88,"Jul 15, 2022",TEX,Home,SEA,0
89,"Jul 16, 2022",TEX,Home,SEA,0
90,"Jul 17, 2022",TEX,Home,SEA,0
91,"Jul 21, 2022",TEX,@,MIA,1
92,"Jul 22, 2022",TEX,@,OAK,0
93,"Jul 23, 2022",TEX,@,OAK,0
94,"Jul 24, 2022",TEX,@,OAK,1
95,"Jul 25, 2022",TEX,@,SEA,0
96,"Jul 26, 2022",TEX,@,SEA,0
97,"Jul 27, 2022",TEX,@,SEA,0
98,"Jul 28, 2022",TEX,@,LAA,1
99,"Jul 29, 2022",TEX,@,LAA,1
100,"Jul 30, 2022",TEX,@,LAA,0
101,"Jul 31, 2022",TEX,@,LAA,1
102,"Aug 1, 2022",TEX,Home,BAL,0
103,"Aug 2, 2022",TEX,Home,BAL,0
104,"Aug 3, 2022",TEX,Home,BAL,0
105,"Aug 4, 2022",TEX,Home,CHA,1
106,"Aug 5, 2022",TEX,Home,CHA,0
107,"Aug 6, 2022",TEX,Home,CHA,1
108,"Aug 7, 2022",TEX,Home,CHA,0
109,"Aug 9, 2022",TEX,@,HOU,0
110,"Aug 10, 2022",TEX,@,HOU,1
111,"Aug 11, 2022",TEX,@,HOU,0
112,"Aug 12, 2022",TEX,Home,SEA,0
113,"Aug 13, 2022",TEX,Home,SEA,1
114,"Aug 14, 2022",TEX,Home,SEA,1
115,"Aug 15, 2022",TEX,Home,OAK,1
116,"Aug 16, 2022",TEX,Home,OAK,0
117,"Aug 17, 2022",TEX,Home,OAK,0
118,"Aug 18, 2022",TEX,Home,OAK,1
119,"Aug 19, 2022",TEX,@,MIN,0
120,"Aug 20, 2022",TEX,@,MIN,1
121,"Aug 21, 2022",TEX,@,MIN,1
122,"Aug 22, 2022",TEX,@,MIN,1
123,"Aug 23, 2022",TEX,@,COL,0
124,"Aug 24, 2022",TEX,@,COL,1
125,"Aug 26, 2022",TEX,Home,DET,1
126,"Aug 27, 2022",TEX,Home,DET,0
127,"Aug 28, 2022",TEX,Home,DET,0
128,"Aug 30, 2022",TEX,Home,HOU,0
129,"Aug 31, 2022",TEX,Home,HOU,0
130,"Sep 1, 2022",TEX,@,BOS,0
131,"Sep 2, 2022",TEX,@,BOS,0
132,"Sep 3, 2022",TEX,@,BOS,0
133,"Sep 4, 2022",TEX,@,BOS,0
134,"Sep 5, 2022",TEX,@,HOU,0
135,"Sep 6, 2022",TEX,@,HOU,1
136,"Sep 7, 2022",TEX,@,HOU,0
137,"Sep 9, 2022",TEX,Home,TOR,0
138,"Sep 10, 2022",TEX,Home,TOR,0
139,"Sep 11, 2022",TEX,Home,TOR,1
140,"Sep 12, 2022",TEX,@,MIA,1
141,"Sep 12, 2022",TEX,@,MIA,0
142,"Sep 13, 2022",TEX,Home,OAK,1
143,"Sep 14, 2022",TEX,Home,OAK,0
144,"Sep 16, 2022",TEX,@,TBA,1
145,"Sep 17, 2022",TEX,@,TBA,0
146,"Sep 18, 2022",TEX,@,TBA,0
147,"Sep 20, 2022",TEX,Home,LAA,0
148,"Sep 21, 2022",TEX,Home,LAA,1
149,"Sep 22, 2022",TEX,Home,LAA,1
150,"Sep 23, 2022",TEX,Home,CLE,0
151,"Sep 24, 2022",TEX,Home,CLE,0
152,"Sep 25, 2022",TEX,Home,CLE,0
153,"Sep 27, 2022",TEX,@,SEA,1
154,"Sep 28, 2022",TEX,@,SEA,0
155,"Sep 29, 2022",TEX,@,SEA,0
156,"Sep 30, 2022",TEX,@,LAA,0
157,"Oct 1, 2022",TEX,@,LAA,0
158,"Oct 2, 2022",TEX,@,LAA,0
159,"Oct 3, 2022",TEX,Home,NYA,0
160,"Oct 4, 2022",TEX,Home,NYA,0
161,"Oct 4, 2022",TEX,Home,NYA,1
162,"Oct 5, 2022",TEX,Home,NYA,1
1,"Apr 8, 2022",PHI,Home,OAK,1
2,"Apr 9, 2022",PHI,Home,OAK,1
3,"Apr 10, 2022",PHI,Home,OAK,0
4,"Apr 11, 2022",PHI,Home,NYN,1
5,"Apr 12, 2022",PHI,Home,NYN,0
6,"Apr 13, 2022",PHI,Home,NYN,0
7,"Apr 14, 2022",PHI,@,MIA,0
8,"Apr 15, 2022",PHI,@,MIA,0
9,"Apr 16, 2022",PHI,@,MIA,1
10,"Apr 17, 2022",PHI,@,MIA,0
11,"Apr 18, 2022",PHI,@,COL,0
12,"Apr 19, 2022",PHI,@,COL,0
13,"Apr 20, 2022",PHI,@,COL,1
14,"Apr 22, 2022",PHI,Home,MIL,1
15,"Apr 23, 2022",PHI,Home,MIL,0
16,"Apr 24, 2022",PHI,Home,MIL,0
17,"Apr 25, 2022",PHI,Home,COL,1
18,"Apr 26, 2022",PHI,Home,COL,1
19,"Apr 27, 2022",PHI,Home,COL,1
20,"Apr 28, 2022",PHI,Home,COL,1
21,"Apr 29, 2022",PHI,@,NYN,0
22,"Apr 30, 2022",PHI,@,NYN,1
23,"May 1, 2022",PHI,@,NYN,0
24,"May 3, 2022",PHI,Home,TEX,0
25,"May 4, 2022",PHI,Home,TEX,0
26,"May 5, 2022",PHI,Home,NYN,0
27,"May 8, 2022",PHI,Home,NYN,1
28,"May 8, 2022",PHI,Home,NYN,0
29,"May 9, 2022",PHI,@,SEA,1
30,"May 10, 2022",PHI,@,SEA,0
31,"May 11, 2022",PHI,@,SEA,1
32,"May 12, 2022",PHI,@,LAN,1
33,"May 13, 2022",PHI,@,LAN,1
34,"May 14, 2022",PHI,@,LAN,1
35,"May 15, 2022",PHI,@,LAN,0
36,"May 17, 2022",PHI,Home,SDN,0
37,"May 18, 2022",PHI,Home,SDN,1
38,"May 19, 2022",PHI,Home,SDN,0
39,"May 20, 2022",PHI,Home,LAN,0
40,"May 21, 2022",PHI,Home,LAN,0
41,"May 22, 2022",PHI,Home,LAN,1
42,"May 23, 2022",PHI,@,ATL,1
43,"May 24, 2022",PHI,@,ATL,0
44,"May 25, 2022",PHI,@,ATL,0
45,"May 26, 2022",PHI,@,ATL,1
46,"May 27, 2022",PHI,@,NYN,0
47,"May 28, 2022",PHI,@,NYN,0
48,"May 29, 2022",PHI,@,NYN,0
49,"May 30, 2022",PHI,Home,SFN,0
50,"May 31, 2022",PHI,Home,SFN,0
51,"Jun 1, 2022",PHI,Home,SFN,1
52,"Jun 3, 2022",PHI,Home,LAA,1
53,"Jun 4, 2022",PHI,Home,LAA,1
54,"Jun 5, 2022",PHI,Home,LAA,1
55,"Jun 7, 2022",PHI,@,MIL,1
56,"Jun 8, 2022",PHI,@,MIL,1
57,"Jun 9, 2022",PHI,@,MIL,1
58,"Jun 10, 2022",PHI,Home,ARI,1
59,"Jun 11, 2022",PHI,Home,ARI,1
60,"Jun 12, 2022",PHI,Home,ARI,0
61,"Jun 13, 2022",PHI,Home,MIA,1
62,"Jun 14, 2022",PHI,Home,MIA,0
63,"Jun 15, 2022",PHI,Home,MIA,1
64,"Jun 16, 2022",PHI,@,WSN,1
65,"Jun 17, 2022",PHI,@,WSN,1
66,"Jun 17, 2022",PHI,@,WSN,1
67,"Jun 18, 2022",PHI,@,WSN,1
68,"Jun 19, 2022",PHI,@,WSN,0
69,"Jun 21, 2022",PHI,@,TEX,0
70,"Jun 22, 2022",PHI,@,TEX,0
71,"Jun 23, 2022",PHI,@,SDN,1
72,"Jun 24, 2022",PHI,@,SDN,0
73,"Jun 25, 2022",PHI,@,SDN,1
74,"Jun 26, 2022",PHI,@,SDN,1
75,"Jun 28, 2022",PHI,Home,ATL,0
76,"Jun 29, 2022",PHI,Home,ATL,0
77,"Jun 30, 2022",PHI,Home,ATL,1
78,"Jul 1, 2022",PHI,Home,SLN,1
79,"Jul 2, 2022",PHI,Home,SLN,0
80,"Jul 3, 2022",PHI,Home,SLN,1
81,"Jul 5, 2022",PHI,Home,WSN,1
82,"Jul 6, 2022",PHI,Home,WSN,0
83,"Jul 7, 2022",PHI,Home,WSN,1
84,"Jul 8, 2022",PHI,@,SLN,1
85,"Jul 9, 2022",PHI,@,SLN,1
86,"Jul 10, 2022",PHI,@,SLN,0
87,"Jul 11, 2022",PHI,@,SLN,0
88,"Jul 12, 2022",PHI,@,TOR,0
89,"Jul 13, 2022",PHI,@,TOR,0
90,"Jul 15, 2022",PHI,@,MIA,1
91,"Jul 16, 2022",PHI,@,MIA,1
92,"Jul 17, 2022",PHI,@,MIA,1
93,"Jul 22, 2022",PHI,Home,CHN,0
94,"Jul 23, 2022",PHI,Home,CHN,0
95,"Jul 24, 2022",PHI,Home,CHN,0
96,"Jul 25, 2022",PHI,Home,ATL,1
97,"Jul 26, 2022",PHI,Home,ATL,0
98,"Jul 27, 2022",PHI,Home,ATL,1
99,"Jul 28, 2022",PHI,@,PIT,1
100,"Jul 29, 2022",PHI,@,PIT,1
101,"Jul 30, 2022",PHI,@,PIT,1
102,"Jul 31, 2022",PHI,@,PIT,1
103,"Aug 2, 2022",PHI,@,ATL,0
104,"Aug 3, 2022",PHI,@,ATL,1
105,"Aug 4, 2022",PHI,Home,WSN,1
106,"Aug 5, 2022",PHI,Home,WSN,1
107,"Aug 6, 2022",PHI,Home,WSN,1
108,"Aug 7, 2022",PHI,Home,WSN,1
109,"Aug 9, 2022",PHI,Home,MIA,1
110,"Aug 10, 2022",PHI,Home,MIA,1
111,"Aug 11, 2022",PHI,Home,MIA,0
112,"Aug 12, 2022",PHI,@,NYN,1
113,"Aug 13, 2022",PHI,@,NYN,0
114,"Aug 14, 2022",PHI,@,NYN,0
115,"Aug 15, 2022",PHI,@,CIN,1
116,"Aug 16, 2022",PHI,@,CIN,1
117,"Aug 17, 2022",PHI,@,CIN,0
118,"Aug 19, 2022",PHI,Home,NYN,0
119,"Aug 20, 2022",PHI,Home,NYN,0
120,"Aug 20, 2022",PHI,Home,NYN,1
121,"Aug 21, 2022",PHI,Home,NYN,0
122,"Aug 22, 2022",PHI,Home,CIN,1
123,"Aug 23, 2022",PHI,Home,CIN,1
124,"Aug 24, 2022",PHI,Home,CIN,1
125,"Aug 25, 2022",PHI,Home,CIN,1
126,"Aug 26, 2022",PHI,Home,PIT,1
127,"Aug 27, 2022",PHI,Home,PIT,1
128,"Aug 28, 2022",PHI,Home,PIT,0
129,"Aug 29, 2022",PHI,@,ARI,0
130,"Aug 30, 2022",PHI,@,ARI,0
131,"Aug 31, 2022",PHI,@,ARI,1
132,"Sep 2, 2022",PHI,@,SFN,0
133,"Sep 3, 2022",PHI,@,SFN,0
134,"Sep 4, 2022",PHI,@,SFN,0
135,"Sep 6, 2022",PHI,Home,MIA,1
136,"Sep 7, 2022",PHI,Home,MIA,1
137,"Sep 8, 2022",PHI,Home,MIA,0
138,"Sep 9, 2022",PHI,Home,WSN,1
139,"Sep 10, 2022",PHI,Home,WSN,1
140,"Sep 11, 2022",PHI,Home,WSN,1
141,"Sep 13, 2022",PHI,@,MIA,1
142,"Sep 14, 2022",PHI,@,MIA,1
143,"Sep 15, 2022",PHI,@,MIA,0
144,"Sep 16, 2022",PHI,@,ATL,0
145,"Sep 17, 2022",PHI,@,ATL,0
146,"Sep 18, 2022",PHI,@,ATL,0
147,"Sep 20, 2022",PHI,Home,TOR,0
148,"Sep 21, 2022",PHI,Home,TOR,1
149,"Sep 22, 2022",PHI,Home,ATL,1
150,"Sep 23, 2022",PHI,Home,ATL,1
151,"Sep 24, 2022",PHI,Home,ATL,0
152,"Sep 25, 2022",PHI,Home,ATL,0
153,"Sep 27, 2022",PHI,@,CHN,0
154,"Sep 28, 2022",PHI,@,CHN,0
155,"Sep 29, 2022",PHI,@,CHN,0
156,"Sep 30, 2022",PHI,@,WSN,1
157,"Oct 1, 2022",PHI,@,WSN,0
158,"Oct 1, 2022",PHI,@,WSN,1
159,"Oct 2, 2022",PHI,@,WSN,1
160,"Oct 3, 2022",PHI,@,HOU,1
161,"Oct 4, 2022",PHI,@,HOU,0
162,"Oct 5, 2022",PHI,@,HOU,0
1,"Apr 8, 2022",BAL,@,TBA,0
2,"Apr 9, 2022",BAL,@,TBA,0
3,"Apr 10, 2022",BAL,@,TBA,0
4,"Apr 11, 2022",BAL,Home,MIL,1
5,"Apr 12, 2022",BAL,Home,MIL,0
6,"Apr 13, 2022",BAL,Home,MIL,0
7,"Apr 15, 2022",BAL,Home,NYA,1
8,"Apr 16, 2022",BAL,Home,NYA,0
9,"Apr 17, 2022",BAL,Home,NYA,1
10,"Apr 18, 2022",BAL,@,OAK,0
11,"Apr 19, 2022",BAL,@,OAK,0
12,"Apr 20, 2022",BAL,@,OAK,1
13,"Apr 21, 2022",BAL,@,OAK,0
14,"Apr 22, 2022",BAL,@,LAA,1
15,"Apr 23, 2022",BAL,@,LAA,1
16,"Apr 24, 2022",BAL,@,LAA,0
17,"Apr 26, 2022",BAL,@,NYA,0
18,"Apr 27, 2022",BAL,@,NYA,0
19,"Apr 28, 2022",BAL,@,NYA,0
20,"Apr 29, 2022",BAL,Home,BOS,0
21,"Apr 30, 2022",BAL,Home,BOS,1
22,"May 1, 2022",BAL,Home,BOS,1
23,"May 2, 2022",BAL,Home,MIN,0
24,"May 3, 2022",BAL,Home,MIN,0
25,"May 4, 2022",BAL,Home,MIN,1
26,"May 5, 2022",BAL,Home,MIN,1
27,"May 8, 2022",BAL,Home,KCR,0
28,"May 8, 2022",BAL,Home,KCR,1
29,"May 9, 2022",BAL,Home,KCR,1
30,"May 10, 2022",BAL,@,SLN,1
31,"May 11, 2022",BAL,@,SLN,0
32,"May 12, 2022",BAL,@,SLN,1
33,"May 13, 2022",BAL,@,DET,0
34,"May 14, 2022",BAL,@,DET,0
35,"May 15, 2022",BAL,@,DET,0
36,"May 16, 2022",BAL,Home,NYA,0
37,"May 17, 2022",BAL,Home,NYA,0
38,"May 18, 2022",BAL,Home,NYA,0
39,"May 19, 2022",BAL,Home,NYA,1
40,"May 20, 2022",BAL,Home,TBA,1
41,"May 21, 2022",BAL,Home,TBA,0
42,"May 22, 2022",BAL,Home,TBA,1
43,"May 23, 2022",BAL,@,NYA,1
44,"May 24, 2022",BAL,@,NYA,0
45,"May 25, 2022",BAL,@,NYA,0
46,"May 27, 2022",BAL,@,BOS,1
47,"May 28, 2022",BAL,@,BOS,0
48,"May 28, 2022",BAL,@,BOS,1
49,"May 29, 2022",BAL,@,BOS,0
50,"May 30, 2022",BAL,@,BOS,1
51,"May 31, 2022",BAL,Home,SEA,0
52,"Jun 1, 2022",BAL,Home,SEA,1
53,"Jun 2, 2022",BAL,Home,SEA,0
54,"Jun 3, 2022",BAL,Home,CLE,0
55,"Jun 4, 2022",BAL,Home,CLE,1
56,"Jun 5, 2022",BAL,Home,CLE,0
57,"Jun 7, 2022",BAL,Home,CHN,1
58,"Jun 9, 2022",BAL,@,KCR,0
59,"Jun 10, 2022",BAL,@,KCR,0
60,"Jun 11, 2022",BAL,@,KCR,1
61,"Jun 12, 2022",BAL,@,KCR,1
62,"Jun 13, 2022",BAL,@,TOR,0
63,"Jun 14, 2022",BAL,@,TOR,1
64,"Jun 15, 2022",BAL,@,TOR,0
65,"Jun 16, 2022",BAL,@,TOR,1
66,"Jun 17, 2022",BAL,Home,TBA,1
67,"Jun 18, 2022",BAL,Home,TBA,0
68,"Jun 19, 2022",BAL,Home,TBA,1
69,"Jun 21, 2022",BAL,Home,WSN,0
70,"Jun 22, 2022",BAL,Home,WSN,1
71,"Jun 23, 2022",BAL,@,CHA,1
72,"Jun 24, 2022",BAL,@,CHA,1
73,"Jun 25, 2022",BAL,@,CHA,1
74,"Jun 26, 2022",BAL,@,CHA,0
75,"Jun 27, 2022",BAL,@,SEA,1
76,"Jun 28, 2022",BAL,@,SEA,0
77,"Jun 29, 2022",BAL,@,SEA,0
78,"Jul 1, 2022",BAL,@,MIN,0
79,"Jul 2, 2022",BAL,@,MIN,0
80,"Jul 3, 2022",BAL,@,MIN,1
81,"Jul 4, 2022",BAL,Home,TEX,1
82,"Jul 5, 2022",BAL,Home,TEX,1
83,"Jul 6, 2022",BAL,Home,TEX,1
84,"Jul 7, 2022",BAL,Home,LAA,1
85,"Jul 8, 2022",BAL,Home,LAA,1
86,"Jul 9, 2022",BAL,Home,LAA,1
87,"Jul 10, 2022",BAL,Home,LAA,1
88,"Jul 12, 2022",BAL,@,CHN,1
89,"Jul 13, 2022",BAL,@,CHN,1
90,"Jul 15, 2022",BAL,@,TBA,0
91,"Jul 16, 2022",BAL,@,TBA,1
92,"Jul 17, 2022",BAL,@,TBA,0
