,Visitor,Home,Date,IP_Pitch_Visitor,H_Pitch_Visitor,R_Pitch_Visitor,ER_Pitch_Visitor,BB_Pitch_Visitor,SO_Pitch_Visitor,HR_Pitch_Visitor,HBP_Pitch_Visitor,AB_Pitch_Visitor,2B_Pitch_Visitor,3B_Pitch_Visitor,IBB_Pitch_Visitor,SB_Pitch_Visitor,CS_Pitch_Visitor,PO_Pitch_Visitor,BF_Pitch_Visitor,GB/FB_Pitch_Visitor,PA_Bat_Visitor,AB_Bat_Visitor,R_Bat_Visitor,H_Bat_Visitor,2B_Bat_Visitor,3B_Bat_Visitor,HR_Bat_Visitor,RBI_Bat_Visitor,BB_Bat_Visitor,IBB_Bat_Visitor,SO_Bat_Visitor,HBP_Bat_Visitor,SH_Bat_Visitor,SF_Bat_Visitor,GDP_Bat_Visitor,SB_Bat_Visitor,CS_Bat_Visitor,Games_Visitor,IP_Pitch_Home,H_Pitch_Home,R_Pitch_Home,ER_Pitch_Home,BB_Pitch_Home,SO_Pitch_Home,HR_Pitch_Home,HBP_Pitch_Home,AB_Pitch_Home,2B_Pitch_Home,3B_Pitch_Home,IBB_Pitch_Home,SB_Pitch_Home,CS_Pitch_Home,PO_Pitch_Home,BF_Pitch_Home,GB/FB_Pitch_Home,PA_Bat_Home,AB_Bat_Home,R_Bat_Home,H_Bat_Home,2B_Bat_Home,3B_Bat_Home,HR_Bat_Home,RBI_Bat_Home,BB_Bat_Home,IBB_Bat_Home,SO_Bat_Home,HBP_Bat_Home,SH_Bat_Home,SF_Bat_Home,GDP_Bat_Home,SB_Bat_Home,CS_Bat_Home,Games_Home,Home_Win
0,PHI,COL,2023-05-14,64.0,52.0,25.0,21.0,12.0,65.0,3.0,5.0,235.0,17.0,0.0,1.0,5.0,2.0,1.0,258.0,17.269999999999996,265,238,36,61,15,1,7,34,23,3,60,2,1,1,3,5,3,7,79.0,69.0,34.0,33.0,36.0,78.0,11.0,2.0,288.0,16.0,1.0,0.0,2.0,6.0,0.0,328.0,15.090000000000002,346,304,48,80,20,1,6,45,31,0,69,2,1,8,7,7,1,9,1
0,NYA,TOR,2023-05-15,89.33,99.0,54.0,51.0,36.0,86.0,16.0,9.0,355.0,22.0,1.0,0.0,7.0,2.0,0.0,404.0,25.39,384,338,66,91,14,3,21,65,39,0,70,3,0,4,6,5,3,10,71.67,52.0,20.0,18.0,31.0,70.0,6.0,2.0,260.0,12.0,0.0,2.0,9.0,2.0,1.0,295.0,12.4,315,281,41,76,23,0,8,37,28,0,73,4,1,1,6,12,0,8,0
0,ATL,TEX,2023-05-15,72.67,68.0,37.0,29.0,28.0,88.0,7.0,4.0,280.0,18.0,0.0,0.0,11.0,2.0,1.0,315.0,17.24,305,272,30,63,12,0,10,29,28,2,65,5,0,0,7,5,2,8,88.0,74.0,35.0,32.0,27.0,85.0,10.0,4.0,330.0,9.0,2.0,2.0,3.0,3.0,0.0,364.0,14.17,416,374,63,103,22,1,10,59,30,2,105,5,2,5,3,13,2,10,0
0,MIL,SLN,2023-05-15,79.0,67.0,40.0,36.0,30.0,75.0,17.0,3.0,298.0,14.0,0.0,0.0,4.0,1.0,2.0,335.0,11.39,323,286,42,67,6,0,13,38,30,1,81,3,0,3,12,13,2,9,80.0,82.0,42.0,38.0,36.0,65.0,9.0,3.0,311.0,26.0,0.0,0.0,4.0,1.0,0.0,351.0,15.540000000000004,360,328,55,89,17,2,17,53,28,1,71,2,1,1,7,8,0,9,1
0,PHI,SFN,2023-05-15,72.0,58.0,29.0,25.0,13.0,70.0,4.0,5.0,265.0,18.0,0.0,1.0,6.0,3.0,1.0,289.0,18.12,302,272,36,68,16,1,7,34,26,3,71,2,1,1,4,6,3,8,87.0,92.0,47.0,40.0,35.0,65.0,7.0,4.0,335.0,13.0,2.0,1.0,8.0,2.0,1.0,377.0,16.75,362,328,38,77,16,0,13,38,29,0,71,3,0,2,6,4,2,10,1
0,KCR,SDN,2023-05-15,87.67,82.0,49.0,46.0,35.0,80.0,12.0,5.0,330.0,19.0,1.0,2.0,9.0,1.0,2.0,374.0,18.84,385,335,54,85,18,2,15,54,37,1,77,6,0,7,2,6,2,10,79.0,52.0,31.0,26.0,37.0,71.0,9.0,4.0,283.0,17.0,1.0,3.0,2.0,0.0,1.0,324.0,12.79,334,296,24,58,16,0,8,23,33,2,84,2,2,1,6,10,2,9,1
0,ARI,OAK,2023-05-15,90.0,85.0,44.0,41.0,21.0,77.0,11.0,2.0,339.0,23.0,0.0,0.0,5.0,4.0,0.0,366.0,19.95,381,332,48,95,17,3,11,42,42,2,73,1,5,1,8,7,2,10,86.0,94.0,72.0,67.0,41.0,73.0,19.0,8.0,342.0,19.0,4.0,2.0,8.0,3.0,1.0,402.0,16.24,390,345,40,87,19,2,14,38,38,2,88,5,1,1,5,6,3,10,0
0,MIN,LAN,2023-05-15,81.0,59.0,28.0,26.0,31.0,89.0,8.0,2.0,291.0,12.0,0.0,1.0,5.0,2.0,1.0,329.0,14.15,335,299,44,69,20,0,13,44,31,2,71,4,0,1,5,4,1,9,80.0,56.0,24.0,21.0,23.0,79.0,9.0,1.0,291.0,13.0,0.0,1.0,8.0,1.0,0.0,315.0,17.76,330,286,38,54,16,1,14,37,38,1,65,4,0,2,4,3,0,9,1
0,CIN,COL,2023-05-15,79.0,83.0,45.0,41.0,33.0,69.0,15.0,5.0,314.0,16.0,2.0,1.0,3.0,2.0,1.0,353.0,18.02,324,294,40,72,20,2,11,40,23,1,89,6,0,1,8,9,3,9,79.0,63.0,28.0,27.0,38.0,82.0,8.0,2.0,284.0,17.0,0.0,0.0,3.0,6.0,0.0,326.0,14.02,339,302,43,75,18,1,7,40,29,0,70,1,1,6,6,7,2,9,1
0,SEA,BOS,2023-05-15,79.0,65.0,25.0,25.0,16.0,81.0,4.0,2.0,296.0,17.0,0.0,0.0,2.0,3.0,0.0,317.0,18.290000000000003,334,299,40,75,11,1,6,34,27,0,84,6,0,2,7,4,1,9,70.0,79.0,45.0,44.0,22.0,66.0,12.0,4.0,282.0,16.0,1.0,2.0,5.0,2.0,0.0,308.0,14.78,296,263,31,62,18,0,5,31,25,1,70,5,1,2,8,6,2,8,0
0,LAA,BAL,2023-05-15,80.0,92.0,58.0,52.0,31.0,68.0,10.0,3.0,323.0,17.0,3.0,3.0,11.0,1.0,2.0,364.0,13.369999999999996,336,305,39,77,12,1,9,38,22,1,71,3,0,4,9,4,2,9,82.33,62.0,25.0,22.0,31.0,78.0,9.0,2.0,296.0,7.0,0.0,2.0,8.0,4.0,1.0,331.0,18.51,334,301,29,67,16,3,7,27,29,1,81,3,1,0,4,4,2,9,0
0,CHN,HOU,2023-05-15,84.0,84.0,50.0,47.0,25.0,66.0,13.0,2.0,319.0,17.0,3.0,0.0,2.0,2.0,0.0,352.0,19.54,362,316,37,80,19,0,8,36,39,2,94,3,2,2,6,6,2,9,77.0,76.0,32.0,31.0,18.0,84.0,9.0,4.0,294.0,15.0,1.0,0.0,1.0,1.0,0.0,318.0,13.45,328,298,34,69,15,1,7,33,22,0,73,2,1,4,5,5,4,9,1
0,MIL,SLN,2023-05-16,79.0,78.0,52.0,51.0,32.0,74.0,19.0,4.0,307.0,16.0,0.0,0.0,2.0,1.0,2.0,348.0,11.59,322,286,39,66,5,0,13,37,30,1,80,3,0,2,12,11,1,9,80.0,79.0,38.0,34.0,35.0,67.0,8.0,2.0,307.0,22.0,0.0,0.0,3.0,1.0,0.0,345.0,15.579999999999998,367,326,69,92,16,2,20,67,35,1,66,3,1,2,7,8,0,9,0
0,WSN,MIA,2023-05-16,79.33,91.0,43.0,42.0,35.0,54.0,9.0,2.0,314.0,14.0,2.0,1.0,6.0,1.0,1.0,357.0,20.15,358,317,50,96,17,2,7,47,30,0,66,7,2,2,6,6,2,9,74.67,74.0,33.0,30.0,27.0,91.0,6.0,3.0,290.0,16.0,0.0,2.0,12.0,0.0,0.0,323.0,24.68,309,284,32,67,17,2,9,30,22,1,65,0,2,1,5,5,3,8,1
0,PHI,SFN,2023-05-16,71.0,60.0,30.0,21.0,14.0,70.0,5.0,3.0,264.0,19.0,1.0,1.0,5.0,3.0,1.0,287.0,17.729999999999997,302,269,36,66,17,0,8,34,29,3,66,1,1,2,4,6,3,8,87.0,91.0,46.0,40.0,37.0,62.0,8.0,4.0,335.0,14.0,2.0,1.0,6.0,1.0,1.0,379.0,16.650000000000002,364,333,38,82,18,1,12,38,25,0,71,3,0,3,6,2,2,10,1
0,KCR,SDN,2023-05-16,86.67,70.0,41.0,38.0,38.0,81.0,10.0,6.0,317.0,13.0,1.0,1.0,7.0,1.0,1.0,364.0,19.4,374,331,46,77,17,1,14,46,32,1,88,7,0,4,1,7,2,10,79.0,50.0,29.0,25.0,36.0,75.0,9.0,5.0,282.0,15.0,0.0,3.0,3.0,0.0,1.0,323.0,12.76,332,294,23,55,16,0,6,21,32,1,78,3,2,1,6,8,1,9,0
0,ARI,OAK,2023-05-16,90.0,85.0,45.0,41.0,22.0,74.0,11.0,2.0,340.0,23.0,0.0,0.0,5.0,4.0,0.0,368.0,19.35,389,337,50,98,18,3,12,44,45,2,71,1,5,1,9,7,1,10,86.0,94.0,69.0,64.0,41.0,77.0,20.0,8.0,344.0,20.0,3.0,2.0,8.0,3.0,1.0,402.0,17.07,374,335,30,74,13,2,13,30,33,1,92,5,1,0,4,5,3,10,1
0,TBA,NYN,2023-05-16,78.0,74.0,40.0,40.0,35.0,66.0,12.0,1.0,298.0,13.0,2.0,1.0,5.0,2.0,0.0,335.0,15.54,356,314,45,85,14,1,12,44,33,0,76,5,1,3,12,10,3,9,77.0,81.0,48.0,47.0,34.0,76.0,7.0,8.0,295.0,21.0,2.0,0.0,6.0,4.0,1.0,343.0,14.070000000000002,350,312,32,81,13,0,6,30,30,0,60,4,1,3,5,2,1,9,0
0,MIN,LAN,2023-05-16,83.67,67.0,37.0,33.0,33.0,91.0,11.0,2.0,307.0,14.0,0.0,3.0,7.0,2.0,2.0,348.0,14.419999999999998,359,318,50,79,22,0,14,49,36,3,78,4,0,1,5,4,1,9,84.0,61.0,27.0,23.0,19.0,82.0,9.0,1.0,310.0,15.0,0.0,1.0,7.0,0.0,0.0,330.0,19.36,348,301,45,61,17,0,17,45,40,3,67,4,0,2,4,5,0,9,0
0,ATL,TEX,2023-05-16,72.67,66.0,28.0,22.0,26.0,88.0,4.0,3.0,278.0,16.0,0.0,0.0,11.0,2.0,0.0,309.0,16.0,310,275,38,64,16,0,14,37,29,2,67,6,0,0,6,5,1,8,88.67,77.0,42.0,40.0,29.0,89.0,15.0,5.0,331.0,13.0,2.0,1.0,3.0,3.0,0.0,368.0,13.31,407,372,59,105,20,1,10,56,25,2,106,4,2,4,3,12,2,10,1
0,PIT,DET,2023-05-16,70.0,74.0,40.0,34.0,27.0,61.0,8.0,2.0,276.0,16.0,3.0,0.0,4.0,1.0,0.0,306.0,14.25,282,249,16,47,9,0,5,15,29,0,80,2,2,0,4,5,7,8,71.0,64.0,38.0,32.0,26.0,59.0,10.0,2.0,275.0,6.0,1.0,1.0,6.0,1.0,1.0,306.0,16.090000000000003,304,282,30,70,17,0,4,29,19,0,56,2,0,1,3,5,1,8,1
0,CIN,COL,2023-05-16,78.0,88.0,49.0,45.0,34.0,70.0,16.0,5.0,317.0,19.0,3.0,1.0,2.0,2.0,0.0,357.0,17.94,333,296,44,76,23,2,10,43,27,1,86,6,1,3,7,9,4,9,80.0,70.0,35.0,32.0,41.0,83.0,7.0,2.0,291.0,19.0,0.0,0.0,4.0,7.0,0.0,339.0,13.78,341,308,52,82,21,2,10,49,26,0,74,1,0,6,6,6,2,9,0
0,CLE,CHA,2023-05-16,72.0,66.0,28.0,24.0,24.0,63.0,5.0,4.0,273.0,15.0,0.0,0.0,10.0,1.0,0.0,304.0,12.07,277,251,26,61,10,3,6,23,21,4,52,1,1,3,3,5,0,8,77.33,82.0,46.0,46.0,25.0,67.0,13.0,5.0,309.0,19.0,2.0,1.0,9.0,1.0,0.0,342.0,15.19,335,308,40,77,20,1,11,40,20,0,64,5,0,2,8,1,0,9,1
0,SEA,BOS,2023-05-16,79.0,67.0,20.0,20.0,14.0,79.0,2.0,3.0,297.0,17.0,0.0,0.0,2.0,3.0,0.0,316.0,18.960000000000004,345,309,46,82,14,1,9,40,28,0,84,6,0,2,6,5,1,9,69.0,86.0,52.0,49.0,23.0,62.0,15.0,3.0,290.0,19.0,0.0,2.0,6.0,2.0,0.0,316.0,15.19,292,261,27,63,19,0,5,27,25,1,70,4,1,1,10,5,3,8,1
0,LAA,BAL,2023-05-16,79.0,90.0,59.0,55.0,27.0,64.0,13.0,2.0,317.0,15.0,3.0,3.0,11.0,1.0,2.0,352.0,12.66,346,311,43,85,15,2,11,43,25,0,76,3,0,5,8,4,2,9,82.33,68.0,30.0,27.0,33.0,81.0,10.0,2.0,304.0,10.0,1.0,2.0,8.0,3.0,1.0,342.0,18.040000000000003,325,295,25,61,14,3,7,24,28,1,76,2,0,0,4,5,2,9,1
0,CHN,HOU,2023-05-16,83.0,87.0,55.0,52.0,28.0,67.0,14.0,2.0,321.0,19.0,3.0,0.0,2.0,2.0,0.0,355.0,18.37,364,317,37,80,18,0,8,36,40,1,95,2,2,3,6,7,2,9,77.0,76.0,32.0,31.0,19.0,90.0,10.0,4.0,294.0,15.0,1.0,0.0,2.0,1.0,0.0,320.0,13.25,328,298,34,73,15,1,6,34,22,0,69,3,0,4,7,5,3,9,1
0,TBA,NYN,2023-05-17,78.0,72.0,42.0,42.0,32.0,64.0,15.0,1.0,296.0,11.0,2.0,1.0,5.0,1.0,0.0,330.0,15.85,363,319,51,86,13,1,15,50,36,0,75,5,0,3,11,8,2,9,77.0,82.0,51.0,50.0,34.0,72.0,9.0,8.0,299.0,22.0,2.0,0.0,7.0,4.0,1.0,346.0,14.45,348,313,35,80,12,0,9,33,28,0,59,4,0,3,4,2,1,9,1
0,ATL,TEX,2023-05-17,71.67,68.0,31.0,25.0,28.0,77.0,6.0,3.0,275.0,14.0,0.0,0.0,11.0,1.0,0.0,308.0,15.36,311,278,37,63,15,0,14,36,26,2,68,7,0,0,6,4,1,8,88.67,79.0,45.0,43.0,27.0,90.0,16.0,7.0,333.0,13.0,2.0,1.0,3.0,2.0,0.0,370.0,15.03,395,362,56,100,19,1,12,53,23,2,100,4,2,4,5,12,2,10,0
0,MIL,SLN,2023-05-17,80.0,79.0,50.0,49.0,38.0,78.0,18.0,4.0,311.0,17.0,0.0,1.0,5.0,1.0,2.0,358.0,13.56,322,289,41,69,7,0,15,39,26,1,84,4,0,2,11,13,2,9,79.0,75.0,35.0,32.0,34.0,68.0,10.0,3.0,300.0,20.0,0.0,0.0,4.0,2.0,0.0,337.0,15.72,365,322,66,90,18,2,19,64,37,2,67,3,1,2,6,10,0,9,1
0,PHI,SFN,2023-05-17,70.0,60.0,27.0,18.0,10.0,73.0,5.0,2.0,263.0,16.0,1.0,0.0,3.0,3.0,1.0,280.0,16.029999999999998,305,268,35,66,16,0,7,32,34,3,72,0,1,2,6,9,3,8,86.0,95.0,48.0,42.0,38.0,65.0,9.0,4.0,339.0,15.0,2.0,1.0,9.0,1.0,1.0,384.0,17.820000000000004,368,337,38,86,18,1,10,38,25,0,77,3,0,3,6,2,2,10,1
0,KCR,SDN,2023-05-17,86.67,69.0,40.0,35.0,38.0,77.0,9.0,4.0,313.0,12.0,1.0,1.0,6.0,3.0,2.0,359.0,17.29,366,331,47,78,17,1,12,47,25,1,87,6,0,4,1,6,1,10,79.0,55.0,32.0,28.0,34.0,77.0,8.0,5.0,286.0,17.0,0.0,3.0,3.0,0.0,1.0,325.0,13.89,333,293,26,58,16,1,6,23,33,1,76,3,2,2,8,8,3,9,0
0,ARI,OAK,2023-05-17,92.33,86.0,47.0,39.0,26.0,82.0,12.0,3.0,351.0,23.0,0.0,2.0,5.0,3.0,0.0,384.0,18.52,400,350,50,97,22,2,12,45,45,2,75,2,2,1,8,8,1,10,89.0,102.0,73.0,68.0,35.0,79.0,20.0,7.0,360.0,22.0,3.0,3.0,7.0,2.0,0.0,411.0,16.68,388,347,34,77,12,1,15,34,36,3,96,4,1,0,5,5,3,10,0
0,WSN,MIA,2023-05-17,79.67,87.0,40.0,38.0,34.0,52.0,8.0,2.0,314.0,17.0,1.0,1.0,8.0,1.0,1.0,353.0,17.610000000000003,357,315,47,93,17,2,6,44,31,0,70,7,2,2,7,5,1,9,75.67,72.0,33.0,31.0,27.0,91.0,7.0,3.0,289.0,16.0,0.0,2.0,10.0,0.0,0.0,322.0,22.85,315,290,35,73,20,2,9,32,22,2,64,0,2,1,5,7,2,8,1
0,CLE,CHA,2023-05-17,71.0,74.0,33.0,28.0,23.0,62.0,6.0,5.0,277.0,16.0,0.0,0.0,9.0,1.0,0.0,309.0,11.48,280,256,25,65,11,4,5,22,18,4,50,1,1,4,5,5,0,8,78.33,83.0,44.0,42.0,22.0,68.0,12.0,5.0,312.0,18.0,2.0,1.0,7.0,1.0,0.0,343.0,15.43,339,314,45,85,19,1,12,45,19,0,66,3,0,2,7,1,0,9,1
0,CHN,HOU,2023-05-17,82.0,90.0,60.0,57.0,27.0,69.0,13.0,3.0,322.0,25.0,3.0,0.0,2.0,1.0,0.0,357.0,17.53,359,314,36,76,17,0,10,35,38,1,93,2,2,3,7,5,2,9,78.0,70.0,28.0,27.0,17.0,91.0,12.0,3.0,291.0,13.0,1.0,0.0,2.0,1.0,0.0,314.0,11.88,327,297,36,73,16,1,6,35,21,0,71,4,0,4,6,5,3,9,1
0,PIT,DET,2023-05-17,69.0,70.0,36.0,30.0,25.0,62.0,8.0,1.0,269.0,14.0,3.0,0.0,4.0,1.0,1.0,296.0,14.02,281,248,14,47,9,0,4,13,29,0,80,2,2,0,5,5,7,8,70.0,60.0,33.0,27.0,23.0,63.0,8.0,2.0,268.0,7.0,1.0,1.0,5.0,1.0,1.0,296.0,13.43,295,271,28,67,16,0,4,25,22,0,53,2,0,0,5,4,1,8,0
0,CIN,COL,2023-05-17,78.0,84.0,47.0,43.0,34.0,75.0,15.0,2.0,314.0,17.0,3.0,1.0,2.0,2.0,0.0,351.0,17.97,335,296,42,74,21,1,10,41,28,1,85,6,2,3,6,8,4,9,80.0,69.0,36.0,33.0,42.0,82.0,8.0,2.0,290.0,18.0,0.0,0.0,5.0,7.0,0.0,339.0,14.39,333,305,48,77,21,2,10,45,23,0,75,0,0,5,5,6,2,9,1
0,MIN,LAN,2023-05-17,84.67,70.0,34.0,30.0,33.0,89.0,10.0,2.0,312.0,18.0,0.0,3.0,7.0,3.0,2.0,353.0,14.49,364,319,52,82,23,0,13,51,37,3,81,6,1,1,6,7,1,9,84.0,67.0,31.0,27.0,19.0,84.0,10.0,3.0,314.0,15.0,0.0,1.0,11.0,0.0,0.0,337.0,19.51,349,305,44,66,21,0,16,44,38,3,68,3,0,2,4,4,1,9,1
0,SEA,BOS,2023-05-17,78.0,69.0,24.0,22.0,14.0,78.0,5.0,3.0,300.0,14.0,1.0,0.0,3.0,3.0,0.0,318.0,18.53,343,308,43,78,13,2,10,37,28,0,83,5,0,2,6,5,1,9,69.0,84.0,52.0,49.0,26.0,66.0,14.0,2.0,287.0,19.0,1.0,2.0,6.0,2.0,0.0,315.0,15.62,289,262,29,64,17,1,8,28,23,0,69,3,0,1,9,4,3,8,1
0,LAA,BAL,2023-05-17,78.0,84.0,56.0,52.0,23.0,65.0,15.0,3.0,307.0,16.0,3.0,3.0,10.0,1.0,3.0,340.0,11.539999999999996,347,314,45,87,15,2,11,45,23,0,79,3,0,5,8,4,1,9,83.33,67.0,28.0,25.0,30.0,84.0,9.0,1.0,308.0,9.0,1.0,2.0,7.0,3.0,1.0,342.0,19.590000000000003,324,292,28,62,14,3,9,27,28,1,72,3,0,1,4,4,1,9,1
0,LAN,SLN,2023-05-18,83.0,66.0,32.0,27.0,19.0,86.0,12.0,3.0,312.0,12.0,0.0,1.0,12.0,0.0,0.0,335.0,19.79,344,300,46,69,19,1,15,46,38,3,65,2,0,3,4,5,2,9,79.0,74.0,29.0,29.0,39.0,73.0,8.0,3.0,297.0,21.0,0.0,0.0,4.0,2.0,0.0,339.0,14.75,357,317,57,88,16,2,16,55,37,2,73,1,1,1,6,9,0,9,1
0,TBA,NYN,2023-05-18,77.33,69.0,43.0,42.0,28.0,67.0,16.0,3.0,291.0,8.0,1.0,1.0,4.0,1.0,0.0,322.0,15.13,367,319,50,86,14,1,15,50,39,0,78,6,0,3,11,14,2,9,78.0,78.0,45.0,43.0,34.0,82.0,8.0,9.0,298.0,21.0,2.0,0.0,13.0,4.0,1.0,345.0,14.37,345,313,37,79,10,0,11,35,24,0,60,5,0,3,5,2,1,9,1
0,WSN,MIA,2023-05-18,78.67,86.0,36.0,34.0,25.0,55.0,6.0,2.0,309.0,17.0,1.0,1.0,5.0,0.0,1.0,340.0,14.92,348,309,41,86,16,2,6,39,29,0,73,7,1,2,8,5,1,9,70.0,70.0,32.0,31.0,26.0,87.0,8.0,2.0,273.0,16.0,0.0,1.0,7.0,0.0,0.0,302.0,22.62,297,272,34,72,21,2,9,32,23,2,64,0,1,1,5,6,2,8,1
0,CLE,CHA,2023-05-18,70.0,85.0,40.0,34.0,19.0,62.0,9.0,4.0,286.0,17.0,1.0,0.0,11.0,1.0,0.0,313.0,12.62,286,255,25,63,13,4,5,22,24,4,54,2,1,4,7,6,0,8,78.33,79.0,42.0,40.0,27.0,71.0,8.0,4.0,305.0,18.0,2.0,1.0,8.0,1.0,0.0,340.0,16.11,327,306,35,79,15,1,13,35,16,0,65,3,0,1,7,4,0,9,0
0,LAA,BAL,2023-05-18,77.0,78.0,43.0,42.0,20.0,61.0,13.0,3.0,295.0,13.0,4.0,3.0,8.0,1.0,3.0,325.0,11.09,334,307,38,78,15,2,10,38,18,0,82,3,0,4,7,4,1,9,81.0,67.0,26.0,25.0,27.0,80.0,9.0,1.0,299.0,7.0,1.0,0.0,6.0,3.0,1.0,330.0,16.93,314,285,29,68,13,4,10,28,25,1,68,2,1,1,5,4,1,9,0
0,BAL,TOR,2023-05-19,81.0,73.0,29.0,28.0,27.0,86.0,9.0,2.0,306.0,7.0,1.0,0.0,7.0,3.0,1.0,337.0,19.06,317,287,34,71,13,4,12,33,25,2,60,2,1,2,5,4,1,9,81.67,64.0,34.0,31.0,42.0,86.0,12.0,4.0,300.0,14.0,0.0,4.0,8.0,1.0,1.0,349.0,15.48,338,308,31,72,16,0,7,29,24,0,72,3,1,2,7,8,1,9,0
0,COL,TEX,2023-05-19,72.0,65.0,34.0,31.0,38.0,73.0,7.0,1.0,265.0,19.0,0.0,0.0,5.0,4.0,0.0,309.0,12.39,295,271,46,72,18,3,7,44,19,0,64,1,0,4,6,5,2,8,79.67,70.0,42.0,40.0,24.0,79.0,16.0,4.0,300.0,14.0,2.0,1.0,3.0,2.0,0.0,330.0,13.1,349,319,43,86,16,2,11,42,21,2,89,4,2,3,5,8,2,9,1
0,MIL,TBA,2023-05-19,70.0,68.0,47.0,46.0,35.0,66.0,17.0,4.0,271.0,11.0,0.0,1.0,6.0,1.0,2.0,315.0,12.62,284,254,25,56,8,0,11,23,26,1,83,2,0,1,9,8,1,8,76.33,70.0,46.0,45.0,27.0,60.0,17.0,3.0,291.0,7.0,1.0,2.0,4.0,1.0,0.0,321.0,16.07,361,317,49,85,16,1,14,49,36,0,78,6,0,2,14,14,3,9,1
0,MIA,SFN,2023-05-19,71.0,65.0,30.0,29.0,26.0,86.0,8.0,2.0,270.0,15.0,0.0,1.0,6.0,0.0,0.0,299.0,23.059999999999995,297,271,37,72,19,2,10,35,23,2,62,1,1,1,4,9,2,8,78.0,80.0,40.0,35.0,34.0,65.0,8.0,2.0,301.0,15.0,2.0,1.0,8.0,0.0,1.0,341.0,17.39,336,304,41,78,15,1,8,41,26,0,65,3,0,3,1,2,2,9,1
0,BOS,SDN,2023-05-19,70.0,80.0,49.0,45.0,31.0,70.0,13.0,3.0,289.0,21.0,1.0,1.0,6.0,0.0,0.0,323.0,16.02,302,270,40,75,20,1,8,39,26,0,65,4,0,2,10,4,2,8,77.0,58.0,31.0,29.0,31.0,76.0,7.0,4.0,283.0,18.0,0.0,3.0,5.0,0.0,1.0,319.0,16.38,336,288,27,57,13,1,7,23,41,1,80,3,2,2,8,8,3,9,0
0,ARI,PIT,2023-05-19,83.33,66.0,39.0,33.0,29.0,77.0,12.0,3.0,306.0,19.0,0.0,2.0,5.0,4.0,0.0,342.0,16.380000000000003,353,310,42,81,19,1,10,38,37,3,71,2,2,2,8,4,0,9,60.0,52.0,26.0,20.0,24.0,60.0,5.0,1.0,225.0,9.0,3.0,0.0,4.0,1.0,1.0,251.0,13.93,257,229,19,46,8,0,4,18,24,0,78,2,2,0,3,2,4,7,1
0,CHN,PHI,2023-05-19,67.33,88.0,59.0,59.0,26.0,62.0,14.0,3.0,279.0,25.0,3.0,1.0,0.0,1.0,0.0,311.0,14.62,315,273,37,73,19,1,13,36,37,0,79,1,0,4,6,3,2,8,69.0,66.0,33.0,24.0,15.0,72.0,4.0,3.0,268.0,15.0,1.0,0.0,3.0,2.0,0.0,291.0,17.74,309,270,33,65,16,0,7,30,33,2,77,1,2,3,7,11,1,8,0
0,LAN,SLN,2023-05-19,83.0,70.0,39.0,37.0,24.0,85.0,17.0,2.0,316.0,12.0,0.0,2.0,13.0,0.0,0.0,343.0,19.84,350,305,51,72,17,2,16,51,39,3,61,2,0,3,4,5,2,9,80.0,78.0,36.0,33.0,37.0,66.0,10.0,3.0,304.0,22.0,1.0,0.0,4.0,2.0,0.0,344.0,13.6,365,321,70,94,15,2,23,66,41,3,69,1,1,1,6,11,0,9,0
0,OAK,HOU,2023-05-19,83.0,90.0,66.0,61.0,37.0,78.0,17.0,6.0,328.0,22.0,2.0,4.0,7.0,2.0,0.0,380.0,14.6,352,310,34,68,12,1,16,34,37,3,91,3,2,0,4,3,3,9,70.0,61.0,25.0,25.0,18.0,88.0,13.0,1.0,267.0,11.0,1.0,0.0,3.0,0.0,0.0,289.0,12.06,301,270,38,73,16,1,7,37,22,1,69,4,0,4,5,5,2,8,1
0,NYA,CIN,2023-05-19,90.33,96.0,49.0,43.0,34.0,75.0,15.0,6.0,359.0,18.0,1.0,0.0,2.0,2.0,1.0,402.0,21.02,383,332,62,84,13,1,21,61,42,2,84,5,0,4,6,6,2,10,77.0,79.0,41.0,40.0,33.0,72.0,13.0,3.0,306.0,14.0,3.0,1.0,2.0,2.0,0.0,342.0,16.290000000000003,337,294,44,76,22,1,7,43,34,1,84,4,2,3,7,8,4,9,0
0,KCR,CHA,2023-05-19,77.67,65.0,37.0,33.0,43.0,80.0,9.0,2.0,282.0,11.0,1.0,1.0,5.0,2.0,2.0,330.0,17.65,325,296,34,64,15,1,11,34,22,0,83,4,1,2,1,6,1,9,79.33,72.0,33.0,31.0,24.0,65.0,8.0,3.0,302.0,15.0,2.0,0.0,7.0,1.0,0.0,332.0,16.049999999999997,323,306,31,79,16,1,12,31,14,0,69,2,0,0,6,4,2,9,1
0,SEA,ATL,2023-05-19,68.0,75.0,33.0,31.0,15.0,60.0,6.0,4.0,277.0,17.0,1.0,0.0,2.0,2.0,0.0,297.0,16.49,315,279,42,68,13,2,8,37,32,0,73,2,0,2,3,4,1,8,68.67,70.0,34.0,29.0,27.0,79.0,8.0,2.0,267.0,13.0,1.0,0.0,10.0,1.0,0.0,299.0,13.69,305,273,40,67,14,0,16,40,25,0,63,7,0,0,7,4,1,8,1
